gender,occupation_type,avg_work_hours_per_day,avg_rest_hours_per_day,avg_sleep_hours_per_day,avg_exercise_hours_per_day,age_at_death
Male,Artist,-1.4372248610646687,1.7150779393010838,-0.44706674893314646,-1.0158596488747311,92
Female,Freelancer,-0.7269591529436821,1.2725521818822003,-0.6336545589806232,-0.9621256638545298,98
Female,Scientist,-0.1781174693956473,-0.7147907650716954,1.2253128818627537,0.35973036764242544,84
Male,Manager,0.3115354051423056,-0.3647931205676692,-0.8133317093967115,1.6063588201110985,79
Male,Manual Laborer,1.016420312444194,-0.06307101323661221,-0.37104949298787804,-1.2845295739757383,71
Male,Healthcare Worker,-0.3072566890540086,0.4518680499417252,0.4444083435159072,-1.2845295739757383,67
Male,Consultant,0.5698138444590282,-1.4550156683905553,1.1838489240744252,0.90781701484848,75
Male,Manual Laborer,-0.5709159291898295,-0.887778106608168,1.8127189505307348,0.7036278717717147,72
Female,Teacher,-0.07588225383277734,-0.3647931205676692,0.9212438580816813,-0.2958242496040321,76
Male,Freelancer,-0.8937639783357317,0.005319331091760689,1.8818255468446148,-1.1448212129232147,79
Female,Entrepreneur,2.6898493671837906,-1.978000654431054,0.15416063899761112,-0.3388114376201933,74
Female,Consultant,1.220890743569932,-1.0849032167311252,-0.44706674893314646,1.1549933459414066,81
Male,Artist,-1.0390456004513884,1.3168047576240884,-0.3779601526192665,-0.8654044908181673,84
Female,Engineer,-1.0767112061850772,0.0375030225404068,0.28546317199398313,1.6063588201110985,100
Female,Healthcare Worker,0.32229700678050216,0.8541641930498008,-1.86375197336769,-0.027154324503024935,73
Male,Technician,-0.9314295840694206,1.4817461762983997,-0.37104949298787804,-1.5209591080646245,87
Male,Driver,-0.37720709970228705,0.2547429398187679,-0.9100809442361435,1.4881440530666554,85
Female,Artist,-2.185156174919344,1.489792099160561,0.1334286601034469,0.17703481857374043,91
Female,Freelancer,-0.27497188413941803,0.6851998129444093,-0.7580464323456073,-0.10238190353130701,67
Male,Consultant,0.9357083001577181,-1.0728343324378828,1.1562062855488737,-0.7901769117898851,74
Male,Artist,-2.72861705764828,0.705314620099813,2.1582519321001357,0.20927520958586132,76
Female,Technician,-0.2211638759484344,0.504166548545775,-0.6820291764003389,0.15554122456565986,90
Female,Artist,-2.303533792939508,1.6587564792659528,0.11960734084067116,-0.01640752749898464,89
Male,Engineer,-0.6892935472099933,0.6168094686160365,-0.16372970404623763,-0.01640752749898464,80
Female,Scientist,0.38686661660968324,-0.5619182306906265,1.066367710340829,-0.9191384758383686,88
Female,Healthcare Worker,-0.253448680863024,1.2484144132957156,-2.5271752979809396,1.1120061579252454,88
Male,Manager,1.69440121565059,0.0375030225404068,-2.133267698991823,-0.16686268555554853,76
Male,Entrepreneur,1.3285067599519003,-1.5354748970121703,0.9143331984502934,0.02657966051717654,67
Male,Scientist,-0.8883831775166335,-0.6624922664676456,1.7159697156913034,0.8755766238363589,69
Female,Freelancer,-1.9053545323262282,1.4053099091078654,-0.05315914994402927,0.13404763055757926,86
Female,Office Worker,-0.16735586775745076,0.09382448257553767,1.0179930929211127,-1.5102123110605843,61
Female,Office Worker,0.015591360091895127,-1.3343268254581324,2.3171971036220604,-0.07014151251918611,73
Male,Freelancer,-1.8569273249543423,0.5966946614606327,1.1700276048116496,0.2952495856181837,96
Female,Technician,-0.7646247586773709,-0.03491028321904677,1.743612354216855,-1.0910872279030133,72
Male,Consultant,0.8011882796802585,-0.9239847594878947,-0.47470938745869856,1.6063588201110985,79
Male,Manual Laborer,-0.4363959087123699,1.3771491790902999,-1.7808240577910335,-0.03790112150706523,88
Male,Retail Worker,-1.3403704463208976,2.133465928133483,-0.9791875405500241,-1.499465514056544,76
Female,Entrepreneur,2.001106862339198,-1.708462238548643,0.2163565756801032,0.22002200658990162,72
Male,Engineer,-0.16197506693835154,-0.28433389194605396,0.6379068131947725,0.08031364553737802,77
Female,Engineer,-0.753863157039174,0.09382448257553767,0.9834397947641733,-0.2635838585919112,88
Male,Entrepreneur,1.4791691828866547,-1.9739776929999733,1.6192204808518709,-0.19910307656766943,69
Female,Teacher,-0.22654467676753268,1.119679647501131,-1.8015560366851977,0.2630091946060628,82
Female,Artist,-2.6479050453618047,1.497838022022723,1.404990032278842,-0.8868980848262478,84
Female,Consultant,0.46219782807706095,-0.9159388366257333,1.1009210084977696,-0.18835627956362913,89
Female,Engineer,-0.32877989233040167,0.2829036698363333,-0.10844442699513346,0.06956684853333772,87
Female,Manager,-0.33954149396859823,0.9346234216714165,-2.0226971448896145,1.3376888950100914,83
Male,Manager,1.941918053329116,-1.4027171697865053,0.596442855406444,-1.0588468368908923,93
Male,Entrepreneur,2.695230168002889,-1.978000654431054,-0.20519366183456608,0.20927520958586132,62
Female,Manual Laborer,1.2047483411126372,0.1260081740241838,-0.7165824745572789,-1.6176802811009872,77
Male,Manager,0.9249466985195215,-0.5458263849663035,-0.9031702846047557,1.015284984888883,100
Male,Entrepreneur,1.775113227937066,-1.6923703928243201,0.18180327752316322,0.6821342777636341,73
Female,Scientist,0.4783402305343557,1.3328966033484118,-1.86375197336769,-1.6176802811009872,75
Female,Driver,-0.4310151078932707,-0.5981248835703533,0.789941325085308,1.2302209249696885,97
Female,Freelancer,1.1886059386553425,-1.2216839053878712,0.47896164167284777,0.14479442756161956,81
Male,Office Worker,-1.0175223971749947,2.205879233892937,-1.86375197336769,-0.9621256638545298,69
Female,Teacher,-1.0982344094614707,1.119679647501131,-0.3779601526192665,-0.22059667057575003,69
Male,Technician,-0.2857334857776146,0.4156613970619984,0.3269271297823116,-1.048100039886852,81
Male,Healthcare Worker,0.6343834542882084,-0.7147907650716954,0.465140322410072,-0.08088830952322641,79
Female,Entrepreneur,0.9518507026150129,-1.8653577343607926,1.404990032278842,0.8863234208403995,76
Male,Office Worker,0.07478016910197703,-0.4372064263271228,0.1887139371545511,0.7251214657797953,90
Female,Office Worker,-0.24268707922482746,0.26278886268092955,0.2647311930998195,-0.6397217537333212,84
Female,Entrepreneur,2.598375753259118,-1.8573118114986313,-0.30885355630538597,0.2522623976020225,88
Male,Consultant,-1.5986488856376202,0.9909448817065474,-0.3503175140937144,1.090512563917165,77
Female,Retail Worker,-1.0551880029086835,1.4334706391254308,-0.06698046920680562,-1.6176802811009872,75
Male,Teacher,-1.4372248610646687,1.666802402128115,0.022858106001238533,-1.6176802811009872,89
Female,Office Worker,-1.0175223971749947,0.04957190683364918,1.1285636470233211,0.14479442756161956,82
Female,Technician,0.14473057975025547,-0.6222626521568377,-0.08080178846958136,1.4988908500706957,90
Male,Manager,0.6505258567455041,-0.7268596493649374,-0.15681904441484976,0.8755766238363589,90
Male,Consultant,0.505244234629847,0.24267405552552548,-2.0987144008348824,1.6063588201110985,74
Male,Consultant,1.1078939263688665,0.8863478844984469,-2.0572504430465544,-1.3705039500080607,55
Male,Freelancer,0.9249466985195215,-1.3665105169067784,1.4533646496985584,-0.4570262046646363,76
Female,Office Worker,-0.12969026202376194,0.1823296340593143,0.2992844912567595,-0.704202535757563,97
Female,Technician,-0.5171079209988448,-0.42513754203388043,1.591577842326318,-0.3173178436121127,78
Male,Manual Laborer,1.0487051173587845,-0.19180577903119628,0.022858106001238533,-1.6176802811009872,79
Male,Engineer,-0.3233990915113034,1.711054977870003,-1.483665693641349,-1.6176802811009872,75
Male,Manager,-0.5117271201797466,0.26278886268092955,-0.06006980957541775,0.424211149666667,89
Female,Entrepreneur,1.1347979304643587,-1.3383497868892131,0.9074225388189043,-0.11312870053534729,77
Female,Manager,-0.05435905055638427,0.33520216844038314,-0.14299772515207404,-0.5644941747050393,71
Male,Technician,-0.4256343070741724,0.17428371119715258,0.7346560480342038,-0.7579365207777643,82
Female,Scientist,0.2846314010468143,0.43577620421740215,-0.39178147188204226,-1.123327618915134,75
Female,Manual Laborer,0.7796650764038654,-1.1291557924730136,0.3269271297823116,0.9508042028646412,80
Male,Engineer,0.23620419367492793,-0.6343315364500801,1.0732783699722168,-0.446279407660596,69
Female,Engineer,-0.479442315265156,0.8823249230673663,-0.6958504956631153,-0.3173178436121127,98
Male,Teacher,-0.4202535062550741,0.5645109700119866,-0.42633477003898224,-0.005660730494944345,87
Female,Office Worker,-0.5171079209988448,1.344965487641654,-1.1934179891230523,-0.704202535757563,88
Female,Freelancer,0.7689034747656679,0.45589101137280585,-0.7304037938200553,-1.6176802811009872,81
Male,Technician,-0.36106469724499224,0.2185362869390411,0.06432206378956698,0.037326457521216834,75
Female,Healthcare Worker,-0.16197506693835154,0.7294523886862978,-0.011695192155701431,-1.6176802811009872,82
Female,Scientist,-0.9583335881649124,0.4760058185282096,0.2163565756801032,0.2952495856181837,85
Male,Engineer,0.13396897811205893,0.8380723473254782,-0.6060119204550711,-1.5639462960807857,71
Male,Consultant,0.8388538854139473,0.06164079112689156,-0.7234931341886673,-0.7256961297656436,69
Male,Healthcare Worker,1.4145995730574745,-1.978000654431054,0.5480682379867277,1.6063588201110985,86
Female,Scientist,-0.22654467676753268,0.6530161214957633,0.20944591604871532,-1.6176802811009872,98
Female,Teacher,-0.0920246562900731,-0.24812723906632717,-0.23974695999150605,1.2194741279656485,80
Male,Retail Worker,-0.3503030956067957,0.4438221270795635,0.11269668120928268,-0.6504685507373614,73
Male,Healthcare Worker,-0.12430946120466366,-0.3446783134122655,0.23017789494287894,0.8110958418121171,79
Female,Scientist,0.6451450559264058,-0.5538723078284649,-0.23974695999150605,0.5639195107191906,76
Female,Manual Laborer,0.8227114829566525,-0.7791581479689874,0.5204255994611762,-0.3603050316282739,92
Female,Technician,-0.0005510423654006329,0.6851998129444093,-0.12917640588929769,-1.6176802811009872,88
Female,Entrepreneur,1.220890743569932,-0.5337575006730612,-0.42633477003898224,-0.3495582346242336,76
Female,Office Worker,-0.4955847177224518,0.10589336686877969,0.07814338305234272,0.5854131047272711,78
Female,Scientist,-1.0713304053659785,1.0915189174835664,-0.951544902024472,0.7036278717717147,88
Female,Freelancer,-0.1350710628428602,-0.4452523491892845,1.20458090296859,-0.4140390166484751,85
Female,Manager,0.40300901906697806,-1.8854725415161964,2.351750401779001,0.5746663077232311,60
Male,Consultant,0.56443304363993,-0.9239847594878947,0.7208347287714282,0.22002200658990162,74
Male,Scientist,0.13934977893115721,-0.384907927723073,1.20458090296859,-1.123327618915134,78
Female,Driver,-0.2211638759484344,0.8300264244633169,-0.16372970404623763,-1.5102123110605843,75
Male,Entrepreneur,1.344649162409195,-1.9739776929999733,0.8866905599247407,1.2087273309616078,76
Male,Technician,-0.5547735267325337,1.00703672743087,-1.0068301790755763,-0.005660730494944345,82
Male,Artist,-0.5117271201797466,0.28692663126741397,-0.5714586222981306,1.144246548937366,84
Female,Manager,-0.3825879005213853,0.4438221270795635,0.28546317199398313,-0.8654044908181673,79
Female,Freelancer,-1.2112312266625367,0.2547429398187679,0.30619515088814736,1.2624613159818094,92
Male,Artist,-1.6201720889140137,1.3208277190551692,-0.5714586222981306,0.5854131047272711,84
Female,Manager,-0.11892866038556443,-0.7630663022446645,1.7228803753226913,-0.403292219644435,65
Male,Retail Worker,-1.4210824586073736,1.0834729946214043,-0.5161733452470264,0.7466150597878759,90
Male,Technician,-0.19964067267204036,0.21049036407687974,0.8936012195561286,-1.5531994990767455,57
Male,Office Worker,-0.50096551854155,1.0955418789146472,-1.0897580946522318,-0.2313434675797903,82
Female,Manual Laborer,1.3392683615900967,-1.978000654431054,0.6448174728261603,1.6063588201110985,74
Male,Healthcare Worker,0.5751946452781265,0.013365253953922396,-0.5991012608236826,-0.2528370615878709,71
Male,Engineer,0.1662537830266495,0.13405409688634512,-1.476755034009961,1.6063588201110985,94
Male,Technician,0.03173376254918993,-1.6883474313932394,1.8265402697935107,1.6063588201110985,70
Male,Healthcare Worker,-0.5386311242752388,1.3610573333659772,-2.0019651659954505,0.5531727137151505,86
Female,Manual Laborer,-0.37182629888318874,0.5403732014255018,-1.483665693641349,1.6063588201110985,100
Male,Freelancer,-1.4479864627028654,0.6691079672200863,0.2647311930998195,0.7036278717717147,92
Female,Manager,1.3607915648664908,-0.6946759579162913,0.4720509820414599,-1.606933484096947,84
Male,Engineer,-0.5870583316471243,0.49209766425253265,0.48587230130423564,-0.897644881830288,77
Male,Technician,-0.8022903644110593,0.009342292522841722,0.8521372617678014,0.2522623976020225,76
Male,Driver,-0.10278625792826963,0.1139392897309414,-0.21210432146595395,0.23076880359394192,79
Female,Manual Laborer,1.2101291419317355,-0.5780100764149493,-0.20519366183456608,-0.5537473777009989,77
Male,Consultant,-0.9529527873458141,0.2185362869390411,0.12651800047205905,1.1227529549292854,86
Male,Entrepreneur,0.8549962878712422,0.40761547419983674,-1.9674118678385104,0.2630091946060628,81
Female,Driver,1.3016027558564078,-1.0808802553000445,0.3269271297823116,-0.20984987357170973,76
Female,Healthcare Worker,0.36534341333328924,1.176001107536262,-2.0572504430465544,-0.6827089417494824,90
Female,Office Worker,-0.06512065219458081,-0.6986989193473724,1.598488501957706,-0.5000133926807975,70
Female,Consultant,-1.1897080233861432,-0.06307101323661221,2.21353720915124,-0.897644881830288,84
Male,Entrepreneur,1.5760235976304253,-0.988352142385187,0.09196470231511908,-0.6504685507373614,81
Male,Consultant,-0.6085815349235179,-0.2722650076528116,0.789941325085308,0.7143746687757547,91
Female,Teacher,-0.4686807136269595,0.9989908045687087,-0.5092626856156385,-0.9406320698464492,84
Female,Artist,-1.5071752717129476,1.2645062590200389,-0.3572281737251023,0.18778161557778072,83
Male,Scientist,0.4191514215242738,-1.1211098696108521,0.7692093461911444,0.9615509998686813,91
Male,Manual Laborer,1.2908411542182114,-1.8211051586189044,1.1009210084977696,0.5746663077232311,83
Male,Technician,0.45143622643886344,0.5725568928741479,-0.5230840048784149,-1.6176802811009872,84
Female,Office Worker,-0.4525383111696647,0.3834777056133523,-0.5438159837725784,0.7143746687757547,94
Female,Manager,-0.1081670587473679,1.8035830907848607,-2.195463635674315,-1.187808400939376,92
Female,Office Worker,-0.8722407750593382,0.7938197715835896,-0.9031702846047557,1.026031781892923,89
Male,Manual Laborer,0.9410891009768163,-0.6785841121919682,0.5273362590925641,-0.8868980848262478,81
Female,Driver,-0.16735586775745076,-0.09123174325417728,-0.3779601526192665,1.1657401429454466,82
Male,Scientist,0.38686661660968324,-1.422831976941909,1.591577842326318,0.5531727137151505,68
Female,Consultant,-0.8991447791548305,0.42773028135524077,-0.5092626856156385,1.4451568650504942,80
Male,Office Worker,-0.24268707922482746,0.7535901572727822,-0.9584555616558599,-0.03790112150706523,85
Female,Technician,-0.7592439578582721,1.6869172092835183,-1.082847435020844,-1.2952763709797785,92
Male,Entrepreneur,1.8504444394044428,-1.00444398810951,-0.07389112883819349,-0.897644881830288,73
Female,Technician,0.45143622643886344,-1.0768572938689636,2.2550011669395684,-1.5424527020727052,67
Male,Scientist,-0.016693444822695438,-0.2923798148082153,0.9903504543955612,-0.7256961297656436,68
Female,Manual Laborer,0.3976282182478798,1.0593352260349203,-1.9743225274698983,-0.5537473777009989,93
Male,Freelancer,-1.4049400561500782,0.34324809130254447,1.3911687130160661,-0.2743306555959515,83
Male,Healthcare Worker,1.4199803738765726,0.08577855971337596,-1.082847435020844,-1.3705039500080607,69
Female,Artist,-0.14045186366195847,0.021411176816083746,-0.02551651141847717,0.2630091946060628,76
Male,Manager,0.7958074788611602,-0.8676632994527642,0.6379068131947725,-0.2528370615878709,80
Male,Engineer,-0.7377207545818787,0.5524420857187442,1.0387250718152774,-1.6176802811009872,73
Female,Manual Laborer,1.3823147681428838,-1.3705334783378593,-0.3226748755681623,1.402169677034333,80
Female,Freelancer,1.0433243165396853,-1.0245587952649138,0.22326723531149106,0.305996382622224,90
Male,Entrepreneur,1.877348443499935,-1.7205311228418854,-0.0186058517870893,0.8755766238363589,68
Female,Teacher,-0.7431015554009773,-0.22801243191092344,0.40985504535896783,1.4559036620545345,89
Male,Freelancer,0.39224741742878155,-0.8153648008487142,0.8452266021364122,0.06956684853333772,80
Female,Retail Worker,-0.7861479619537645,1.53404467490245,-0.8340636882908757,-1.230795588955537,93
Male,Manual Laborer,-0.08664385547097483,-1.2136379825257095,1.5086499267496625,1.0690189699090842,75
Female,Entrepreneur,2.2593853016559207,-1.8170821971878235,-0.8133317093967115,1.6063588201110985,64
Female,Office Worker,0.07478016910197703,-1.893518464378358,2.3655717210417766,1.2194741279656485,83
Female,Manager,2.619898956535512,-1.0607654481446407,-0.5023520259842507,-1.6176802811009872,67
Female,Entrepreneur,0.8657578895094397,0.39956955133767535,-1.1450433717033361,-1.0158596488747311,97
Female,Office Worker,0.07478016910197703,-1.141224676766256,1.3773473937532905,0.7573618567919159,83
Female,Engineer,-0.6731511447526984,0.8984167687916897,-0.5023520259842507,-0.2743306555959515,83
Female,Consultant,-1.555602479084833,1.2524373747267963,-0.6958504956631153,0.8433362328242383,90
Female,Teacher,-0.6516279414763049,-0.7308826107960185,1.3082407974394092,1.2194741279656485,81
Male,Teacher,-1.2004696250243396,0.6691079672200863,0.25782053346843103,0.20927520958586132,85
Male,Freelancer,1.5060731869821469,-0.9400766052122178,0.7070134095086524,-1.5961866870929067,67
Female,Manager,1.570642796811327,-1.273982403991921,-0.2950322370426102,0.7251214657797953,64
Female,Driver,1.0110395116250956,-1.0084669495405907,-0.5645479626667427,1.5526248350908973,83
Male,Driver,1.0271819140823906,-1.978000654431054,1.591577842326318,0.7573618567919159,66
Female,Freelancer,-2.1690137724620486,1.8277208593713454,-0.2259256407287297,-0.19910307656766943,98
Female,Consultant,-1.2004696250243396,0.7535901572727822,-0.23974695999150605,0.7573618567919159,79
Male,Office Worker,-1.1143768119187656,0.39956955133767535,0.03667942526401489,1.090512563917165,93
Male,Entrepreneur,0.7312378690319801,-0.819387762279795,-0.2673895985170581,1.144246548937366,83
Female,Freelancer,-2.1743945732811474,2.3305910382564408,-0.6612971975061753,-0.8654044908181673,91
Male,Manual Laborer,0.7958074788611602,0.5765798543052286,-1.3730951395391406,-0.9943660548666506,74
Female,Driver,0.6666682592027989,-1.9659317701378116,1.612309821220483,1.402169677034333,78
Female,Retail Worker,-0.027455046460891974,0.02945709967824545,0.48587230130423564,-0.7794301147858449,82
Male,Technician,-1.0982344094614707,1.0150826502930315,0.4996936205670114,-1.2952763709797785,74
Female,Healthcare Worker,0.5160058362680445,-0.2239894704798424,-0.8064210497653237,0.8218426388161577,99
Male,Manager,0.6774298608409954,-0.9320306823500563,0.3200164701509237,0.6391470897474729,77
Male,Technician,-1.0982344094614707,-0.01479547606364304,0.9488864966072328,0.7466150597878759,87
Female,Scientist,-0.8830023766975352,-0.9642143737987025,1.7643443331110187,1.6063588201110985,78
Female,Driver,0.07478016910197703,0.26278886268092955,0.4927829609356235,-1.6176802811009872,92
Female,Healthcare Worker,-0.5547735267325337,0.5725568928741479,-0.6060119204550711,0.5209323227030297,94
Female,Technician,0.381485815790585,0.7415212729795398,-1.3385418413822008,-0.6504685507373614,98
Male,Engineer,-0.4041111037977793,-0.9159388366257333,1.5639352038007666,0.8218426388161577,80
Male,Freelancer,-1.4910328692556525,1.0351974574484355,0.9074225388189043,-1.2093019949474564,75
Female,Scientist,0.015591360091895127,0.9949678431376281,-1.020651498338352,-1.1018340249070535,84
Female,Manual Laborer,0.7581418731274714,-0.6544463436054838,-0.6958504956631153,1.3269420980060513,79
Male,Manager,1.775113227937066,-1.978000654431054,1.0249037525525018,0.14479442756161956,72
Female,Healthcare Worker,0.42453222234337207,0.5081895099768557,-1.2072393083858282,-0.328064640616153,81
Female,Entrepreneur,1.5921660000877211,-1.4107630926486667,0.9212438580816813,-0.8331640998060463,58
Male,Retail Worker,-1.0820920070041755,1.9202489722862024,-1.697896142214378,-0.3388114376201933,100
Male,Office Worker,-0.038216648099089465,-0.8716862608838449,1.4257220111730056,0.18778161557778072,83
Female,Office Worker,-0.6032007341044191,-0.6906529964852106,0.9281545177130691,1.6063588201110985,81
Male,Teacher,-1.2650392348535204,1.3168047576240884,-0.5921906011922948,-0.08088830952322641,99
Male,Manager,1.958060455786411,-1.978000654431054,0.2647311930998195,0.9615509998686813,80
Male,Technician,-0.2588294816821232,-0.38893088915415364,0.47896164167284777,0.8003490448080771,76
Male,Teacher,-0.39873030297868106,-1.2136379825257095,1.5639352038007666,1.6063588201110985,79
Female,Driver,-0.09740545710917137,-1.290074249716244,1.9232895046329432,0.6391470897474729,76
Male,Teacher,-1.3834168528736845,1.8639275122510723,-2.3958727649845675,1.5203844440787762,99
Female,Manual Laborer,-0.3072566890540086,-0.15962208758255053,-0.02551651141847717,1.0690189699090842,100
Female,Manager,1.979583659062804,-1.9498399244134885,1.280598158913858,-0.7364429267696838,74
Female,Driver,1.1670827353789484,0.3271562455782218,-1.0413834772325161,-1.5961866870929067,72
Male,Scientist,0.9572315034341121,-0.5900789607081917,0.5342469187239519,-1.1663148069312952,77
Male,Teacher,-1.3242280438636027,0.6087635457538747,-0.20519366183456608,1.3269420980060513,97
Male,Entrepreneur,0.7527610723083731,-0.8153648008487142,-0.25356827925428177,1.0690189699090842,76
Female,Manager,-0.06512065219458081,-0.07111693609877355,-0.49544136635286273,1.101259360921205,73
Male,Office Worker,-0.5709159291898295,0.4840517413903713,-0.3503175140937144,0.39197075865454634,91
Female,Manager,-0.5547735267325337,1.188069991829504,-0.3848708122506544,-1.467225123044423,87
Male,Manual Laborer,0.25772739695132196,-1.1613394839216598,1.8749148872132269,-0.3173178436121127,65
Female,Office Worker,-0.909906380793027,0.18635259549039498,0.4167657049903557,0.6713874807595935,70
Female,Manual Laborer,1.4092187722383762,0.5685339314430673,-2.3751407860904035,-0.6397217537333212,68
Male,Teacher,-0.6085815349235179,-0.5377804621041418,1.7090590560599144,-0.005660730494944345,91
Female,Healthcare Worker,1.0487051173587845,0.025434138247164777,-1.0966687542836204,-0.4570262046646363,71
Female,Manual Laborer,-0.18887907103384383,-0.8958240294703295,1.3151514570707985,0.7358682627838353,74
Female,Retail Worker,-1.4210824586073736,1.288644027606523,-0.39869213151343014,0.015832863513136244,80
Male,Driver,-0.07050145301367908,-0.46134419491360756,0.8314052828736365,0.08031364553737802,77
Male,Office Worker,0.3707242141523875,-0.903869952332491,0.11960734084067116,1.4881440530666554,85
Female,Artist,0.31691620596140385,-1.2820283268540824,1.950932143158496,-0.2420902645838306,71
Female,Scientist,0.7097146657555861,-0.3084716605325383,0.28546317199398313,-1.048100039886852,95
Male,Teacher,-1.593268084818522,1.634618710679469,0.27855251236259526,-1.6176802811009872,73
Female,Scientist,-0.9045255799739288,0.8662330773430436,0.0574114041581785,-0.5967345657171601,100
Male,Engineer,0.4083898198860763,0.04957190683364918,-0.08080178846958136,-0.8116705057979657,86
Male,Consultant,1.242413946846326,-0.7791581479689874,0.7830306654539202,-1.6176802811009872,90
Male,Technician,0.30615460432320735,0.5564650471498249,-1.1243113928091724,-0.3495582346242336,80
Male,Driver,0.4998634338107488,-0.13548431899606578,-0.12917640588929769,-0.4355326106565557,94
Female,Manual Laborer,0.8065690804993567,-0.49755084779333436,-1.020651498338352,1.3054485039979706,84
Male,Office Worker,-0.016693444822695438,0.6087635457538747,-0.9653662212872477,-0.09163510652726671,86
Male,Scientist,-0.21578307512933614,0.7374983115484591,-0.06006980957541775,-1.456478326040383,70
Female,Manager,2.630660558173709,-1.978000654431054,-0.9031702846047557,1.4236632710424137,66
Female,Consultant,0.34382021005689617,0.26681182411201027,-0.2259256407287297,-1.048100039886852,93
Female,Technician,-0.355683896425894,-1.0849032167311252,1.8749148872132269,0.6928810747676741,78
Female,Artist,-0.7592439578582721,0.5645109700119866,-0.8133317093967115,1.2732081129858497,89
Female,Scientist,0.1501113805693547,-0.46134419491360756,1.6399524597460344,-1.6176802811009872,72
Female,Manager,1.09713232473067,-1.0688113710068023,0.2923738316253716,0.19852841258182102,82
Male,Freelancer,-0.0920246562900731,-0.18778281760011561,-0.5921906011922948,1.6063588201110985,81
Male,Teacher,-0.5547735267325337,0.9386463831024972,-0.951544902024472,0.09106044254141832,86
Female,Entrepreneur,1.0218011132632923,-0.17571393330687324,-1.3178098624880366,0.48869193169090874,84
Male,Engineer,0.010210559272795903,0.5524420857187442,-0.8340636882908757,-0.19910307656766943,87
Male,Engineer,-0.3825879005213853,-0.4372064263271228,0.6033535150378319,0.9830445938767619,93
Male,Manager,1.8719676426808367,-0.7469744565203416,-0.3503175140937144,-1.198555197943416,68
Female,Teacher,-0.6408663398381079,-1.5475437813054127,2.4554102962498203,1.6063588201110985,77
Male,Teacher,-0.12969026202376194,-0.7711122251068259,1.6192204808518709,-0.20984987357170973,78
Male,Scientist,0.3976282182478798,0.5564650471498249,-0.5230840048784149,-1.456478326040383,85
Male,Teacher,-0.9852375922604047,1.256460336157877,-1.2832565643310965,0.5961599017313117,81
Male,Office Worker,-0.8507175717829452,0.5685339314430673,-0.24665761962289393,0.5746663077232311,100
Female,Teacher,-1.3403704463208976,0.5484191242876635,1.4395433304357825,-1.0373532428828118,79
Female,Retail Worker,-1.3941784545118816,0.7495671958417015,0.5618895572495034,-0.08088830952322641,77
Female,Freelancer,1.5006923861630486,-1.4791534369770396,0.8590479213991892,-0.3817986256363544,60
Male,Healthcare Worker,0.6451450559264058,0.6288783529092788,-2.2991235301451347,0.6069066987353517,74
Male,Consultant,-0.01131264400359717,-0.28031093051497324,0.3822124068334151,0.18778161557778072,86
Male,Artist,-1.2004696250243396,2.5800146469834475,-1.9881438467326746,-1.4134911380242219,93
Female,Artist,0.09092257155927183,-1.0728343324378828,0.7622986865597565,1.4988908500706957,82
Female,Retail Worker,0.29001220186591253,-0.45329827205144585,0.23017789494287894,0.2845027886141434,85
Male,Freelancer,-1.9699241421554083,1.489792099160561,-0.25356827925428177,0.35973036764242544,85
Female,Artist,-1.6524568938286037,1.9403637794416067,-0.5507266434039669,-1.0266064458787714,80
Male,Manager,2.587614151620922,-1.2337527896811133,-0.4608880681959228,-1.1448212129232147,75
Female,Teacher,-1.1574232184715527,0.7495671958417015,0.4513190031472963,-0.3817986256363544,83
Male,Manager,0.17163458384574776,-0.4050227348784767,0.7830306654539202,-0.4892665956767572,59
Female,Healthcare Worker,-0.4310151078932707,-1.05674248671356,2.165162591731524,0.305996382622224,75
Female,Driver,0.7419994706701766,-0.5820330378460303,0.3960337260961921,-0.5322537836929183,86
Male,Office Worker,0.0640185674637805,-1.2981201725784055,1.1492956259174858,1.5526248350908973,69
Female,Artist,-0.5978199332853208,0.9587611902579013,-1.3385418413822008,0.7143746687757547,87
Male,Technician,-1.1089960110996673,-0.5377804621041418,2.6558194255600736,-0.4892665956767572,56
Female,Freelancer,1.366172365685589,-0.10330062754741967,-1.1795966698602767,-0.6182281597252406,91
Male,Office Worker,0.4783402305343557,0.32313328414714076,-1.2763459046997085,0.16628802156970013,74
Female,Office Worker,-0.7915287627728628,0.7093375815308938,-0.28812157741122235,0.14479442756161956,90
Male,Technician,-0.5870583316471243,2.4311650740334594,-2.382051445721791,-1.6176802811009872,69
Female,Technician,-1.022903197994093,1.477723214867319,-1.3661844799077527,0.22002200658990162,100
Female,Technician,-0.9583335881649124,0.20646740264579871,0.19562459678593896,1.0475253759010037,97
Female,Office Worker,-0.3233990915113034,0.5524420857187442,-0.1706403636776255,-0.5644941747050393,92
Male,Technician,0.32767780759960136,-0.8475484922973603,0.050500744526790625,1.5203844440787762,95
Female,Consultant,0.7258570682128809,0.17830667262823363,-0.41942411040759436,-1.2845295739757383,86
Male,Manager,-0.20502147349113864,-0.07916285896093526,1.2667768396510821,-1.34901035599998,78
Male,Scientist,0.058637766644682225,0.8179575401700745,-0.6405652186120111,-1.3060231679838188,81
Male,Consultant,1.080989922273374,-0.16766801044471188,-0.6336545589806232,-0.7256961297656436,79
Male,Consultant,-0.9314295840694206,-0.25215020049740783,1.1700276048116496,0.7251214657797953,78
